Price,Distance,Bedroom2,Bathroom,Car,YearBuilt
1405000,2.1,3,1,1,1880
575000,2.1,2,2,1,2001
2260000,2.1,5,3,0,1856
1595000,2.1,3,2,0,1890
595000,2.1,2,1,1,2004
490000,2.1,2,1,1,2013
1250000,2.1,3,2,0,1890
862000,2.1,3,2,2,2001
2180000,2.1,4,3,1,1860
930000,2.1,2,1,0,1900
1200000,2.1,3,2,0,1910
380000,2.1,1,1,1,1960
2000000,2.1,3,2,1,1890
1500000,2.1,2,2,2,2004
2000000,2.1,2,2,1,1900
1050000,2.1,2,2,2,2001
1250000,2.1,3,2,1,1890
1650000,2.1,3,2,0,1890
561000,2.1,2,1,1,2001
1825000,2.1,3,2,2,1900
1200000,2.1,2,2,1,1890
1390000,2.1,3,2,1,1998
1615000,2.1,4,3,2,2009
480000,2.1,1,1,1,2004
2300000,2.1,3,2,2,1877
742000,2.1,3,2,2,2003
2075000,2.1,3,2,0,1890
2525000,2.1,3,2,1,1863
430000,3.3,2,1,1,1970
722000,3.3,2,1,1,2003
930000,3.3,2,2,2,2000
850000,3.3,2,2,2,2014
1230000,3.3,3,2,2,1998
315000,3.3,1,1,0,2011
402000,3.3,1,1,1,2013
1880000,3.3,3,2,2,1968
535000,3.3,2,1,1,1970
990000,3.3,2,2,2,2015
695000,3.3,2,1,0,1930
978500,3.3,2,2,2,2000
863000,3.3,2,2,1,1950
840000,3.3,2,2,1,2004
650000,3.3,2,1,1,1986
775000,3.3,2,1,1,2000
572000,3.3,2,1,1,1960
510000,3.3,1,1,1,2000
1460000,3.3,2,2,1,1990
465000,3.3,1,1,1,1970
801000,3.3,2,2,1,2000
623500,3.3,2,1,1,1970
409000,3.3,1,1,1,1970
1250000,3.3,3,2,1,2003
480000,3.3,1,1,1,2000
659000,3.3,2,1,1,1940
780000,3.3,2,1,1,1960
865000,3.3,2,2,1,2000
1455000,3.3,2,1,0,1890
360500,3.3,1,1,1,1960
1300000,3.3,2,2,2,1986
1300000,3.3,2,2,1,1980
2430000,3.3,2,1,2,1985
380000,3.3,1,1,1,1980
601000,3.3,2,1,1,1970
5700000,3.3,4,2,0,1880
515000,3.3,1,1,1,1970
2695000,3.3,3,2,1,1910
2870000,3.3,3,2,2,1880
370000,3.3,2,1,1,1970
310000,3.3,1,1,1,1950
627500,3.3,2,1,1,1970
425000,3.3,1,1,1,2007
330000,3.3,1,1,1,1970
1700000,3.3,3,2,2,1990
613000,3.3,2,1,1,1970
832000,3.3,2,1,1,1960
693000,3.3,2,1,1,1960
740000,3.3,3,1,1,1970
2285000,3.3,3,2,2,1890
3000000,3.3,3,3,2,1890
450000,3.3,1,1,1,2013
515000,3.3,2,1,1,2013
600000,3.3,2,1,2,1970
523000,3.3,1,1,0,1940
2600000,3.3,4,2,2,1880
320000,3.3,1,1,0,1970
400000,3.3,1,1,1,1960
1810000,3.3,3,1,1,1906
567500,3.3,1,1,1,1970
540000,3.3,1,1,1,1930
2010000,3.3,3,2,1,2016
1945000,3.3,3,2,1,1890
906000,3.3,3,1,0,1920
367000,3.3,1,1,0,1950
1130000,3.3,2,1,1,1900
500000,3.3,2,1,1,1980
310000,3.3,1,1,1,1970
1100000,3.3,2,1,0,1930
410000,3.3,1,1,0,1960
1125000,3.3,2,1,0,1910
840000,3.3,2,2,1,2002
1400000,3.3,3,2,2,2005
680500,3.3,2,1,1,1970
1800000,3.3,3,2,3,1900
280000,3.3,1,1,0,1910
520000,3.3,2,1,1,1890
827000,3.3,2,2,2,2000
510000,3.3,1,1,1,2000
1200000,3.3,2,1,0,1940
480000,3.3,2,1,1,1965
470000,3.3,2,1,1,1970
2667000,3.3,4,3,2,1900
2200000,3.3,3,2,0,1915
1700000,3.3,3,1,1,1894
260800,3.3,2,1,0,1960
1200000,3.3,2,1,1,1900
1540000,3.3,3,2,1,2003
826000,3.3,2,1,1,1970
1700000,3.3,2,2,1,1990
505000,3.3,2,1,1,1969
330000,3.3,2,1,1,2011
720000,1.2,3,1,1,1993
385500,1.2,1,1,1,2010
868000,1.2,3,2,1,1995
530000,1.2,2,1,1,2003
650000,1.2,2,2,1,2000
990000,1.2,4,3,1,1995
623000,1.2,2,1,1,1995
592500,1.2,2,2,1,2000
600000,1.2,2,2,1,1995
485000,1.2,2,1,1,2013
455000,1.2,1,1,0,2007
569000,1.2,2,2,1,2012
1250000,1.2,4,3,1,2000
430000,1.2,2,2,0,2014
480000,1.2,1,1,1,2012
425000,1.2,1,1,1,2004
740000,1.2,3,2,1,1994
580000,1.2,2,1,1,2010
700000,1.2,3,1,0,1947
660000,1.2,2,1,1,2000
622500,1.2,2,2,1,2013
690000,1.2,2,3,1,2013
800000,1.2,2,2,2,2014
540000,1.2,2,2,1,1994
370000,1.2,1,1,1,2000
1040000,7.7,3,1,3,1950
855000,7.7,3,1,1,1991
832500,7.7,2,1,2,1950
850000,7.7,2,1,2,1950
1080000,7.7,3,1,2,1950
927000,7.7,3,1,0,1910
850000,7.7,4,2,0,1990
831000,7.7,3,1,0,1890
840000,7.7,3,3,2,2015
1315000,7.7,4,2,3,1920
1161000,7.7,4,2,5,2000
1016000,7.7,3,1,1,1940
690000,7.7,4,1,2,1965
1070000,7.7,2,1,2,1950
871500,7.7,4,2,0,1990
380000,6.1,1,1,1,1960
430000,6.1,2,1,1,1970
602000,6.1,2,1,0,1930
575000,6.1,2,1,1,1970
495000,6.1,2,1,1,1970
2000000,6.1,5,2,2,1910
500000,6.1,2,1,1,2001
1891000,6.1,3,2,3,1915
2000000,6.1,4,2,3,1910
2220000,6.1,4,2,2,1914
1500000,6.1,3,1,1,1920
2000000,6.1,3,2,2,1880
500000,6.1,1,1,1,2002
685000,6.1,2,2,2,1999
380000,6.1,1,1,1,1967
465000,6.1,2,1,1,1960
616000,6.1,2,2,2,1995
400000,6.1,1,1,1,1998
451000,6.1,1,1,1,2009
1400000,6.1,3,2,2,2002
459000,6.1,1,1,1,1995
395000,6.1,1,1,1,1975
520000,6.1,2,1,1,1950
2720000,6.1,3,2,0,1868
370500,6.1,1,1,1,1960
5046000,6.1,5,3,3,1884
385000,6.1,1,1,1,2005
1900000,6.1,3,2,2,1979
390000,6.1,2,1,1,2000
500000,6.1,1,1,1,2001
430000,6.1,1,1,1,2000
420000,6.1,1,1,0,1945
392000,6.1,1,1,1,2002
1900000,6.1,4,2,2,1890
570000,6.1,2,1,1,1960
540000,6.1,2,1,1,2003
475000,6.1,2,1,1,1970
335000,6.1,1,1,0,2013
570000,6.1,2,2,1,2000
400000,6.1,2,1,1,1970
920000,6.1,3,2,2,2000
503500,6.1,2,1,1,1940
580000,6.1,2,1,0,1930
320000,6.1,1,2,1,2013
1295000,6.1,3,2,2,2000
481000,6.1,2,1,1,1966
1120000,6.1,3,2,2,2006
400000,6.1,1,1,1,2012
582000,6.1,2,1,0,1955
1210000,6.1,1,1,1,1970
808000,6.1,2,1,0,1908
785000,6.1,2,2,2,2006
450000,6.1,1,1,1,2009
875000,6.1,2,1,1,1900
650000,6.1,2,1,0,1930
431000,6.1,2,1,1,1940
385000,6.1,2,1,1,1970
575000,6.1,2,2,1,2013
4400000,6.1,5,4,4,1900
610000,6.1,2,1,1,1970
450000,6.1,2,1,1,2006
535000,6.1,2,1,1,1930
1200500,6.1,2,1,0,1915
565000,6.1,2,2,1,2013
520000,6.1,2,1,1,1980
902000,6.1,2,1,0,1920
1600000,6.1,3,2,2,1850
750000,6.1,2,2,1,2009
1365000,6.1,2,1,1,1910
1950000,6.1,4,2,2,1880
1678000,6.1,3,2,2,2016
400000,6.1,2,1,1,1970
500000,6.1,2,2,2,2000
760000,6.1,2,1,0,1930
580000,6.1,2,1,1,1995
430000,6.1,2,1,1,2008
1100000,6.1,2,1,2,1920
1225000,6.1,3,1,1,2000
435000,6.1,1,1,1,1995
354000,6.1,1,1,1,1960
1015000,9.7,3,2,1,1970
1265000,9.7,3,1,1,1950
1025000,9.7,3,2,1,1950
1430000,9.7,3,1,1,1950
1330000,9.7,3,2,1,1950
1635000,9.7,4,2,3,1995
1194000,9.7,3,1,2,1930
1440000,9.7,5,3,2,1990
1300000,9.7,4,3,2,1970
850000,9.7,3,3,3,2016
1150000,9.7,3,2,3,1950
910000,9.7,3,1,2,1960
1430000,9.7,4,2,1,1990
622500,9.7,3,2,2,2004
1500000,9.7,3,2,4,1950
1280000,9.7,4,2,2,1977
1485000,9.7,5,2,4,2012
1080000,9.7,3,2,2,1980
1715000,9.7,4,3,2,2001
2650000,9.7,5,3,2,2009
630000,9.7,3,2,1,2000
1370000,9.7,4,2,2,1960
800000,12.6,3,2,1,1940
950000,12.6,3,1,1,1960
625000,12.6,3,1,1,1950
780000,12.6,3,1,0,1943
1350500,12.6,4,1,0,1940
745000,12.6,3,1,2,1960
657500,12.6,3,1,1,1955
1030000,12.6,4,2,2,2002
460000,12.6,3,2,1,2009
702000,12.6,3,1,1,1950
490000,12.6,3,1,1,1950
890000,12.6,4,1,2,1930
425000,12.6,2,1,1,2000
715000,12.6,3,1,2,1925
816000,12.6,3,1,1,1958
425500,12.6,2,1,0,1970
610000,12.6,3,1,0,1965
600000,12.6,3,1,1,1950
611000,12.6,2,1,2,1925
670000,12.6,4,1,1,1950
850000,12.6,3,1,2,1970
605000,12.6,3,1,1,1956
930000,12.6,4,2,2,2005
880000,12.6,3,1,3,1925
570000,12.6,3,1,2,1970
700000,12.6,3,1,4,1960
571000,12.6,3,1,2,1960
835000,12.6,4,2,2,1980
625000,12.6,3,1,1,1955
695000,12.6,3,1,1,1930
910000,12.6,3,2,2,1992
607000,12.6,3,1,2,1965
679500,12.6,3,1,1,2002
500000,12.6,3,1,2,1985
895000,12.6,4,2,3,1945
410000,12.6,2,2,2,2008
635000,12.6,4,1,1,1960
435000,12.6,2,1,1,1940
480000,13.3,3,1,2,1978
435000,13.3,2,1,4,1960
560000,13.3,2,1,1,1970
626800,13.3,4,1,2,1950
571500,13.3,3,2,2,1990
605000,13.3,5,2,2,1960
600000,13.3,3,1,2,1960
650000,13.3,3,1,0,1950
736000,13.3,4,1,2,1955
735000,13.3,4,2,5,1975
700000,13.3,3,1,2,1975
1190000,13.3,2,1,6,1950
591000,13.3,3,1,2,1970
665000,13.3,3,1,2,1940
620000,13.3,3,3,2,2011
503000,13.3,3,1,1,1945
1000000,13.3,4,2,1,1999
560000,13.5,3,1,3,1970
615000,13.5,3,2,6,1975
450000,13.5,3,3,1,2004
581000,13.5,3,1,4,1970
625000,13.5,4,2,2,1960
680000,13.5,3,1,2,1966
620000,13.5,3,1,4,1960
545000,13.5,3,2,1,2011
621000,13.5,5,2,2,1997
687000,13.5,3,1,1,1950
668000,13.5,3,1,2,1970
485000,13.5,3,4,2,1955
510000,13.5,4,1,1,1970
500000,13.5,3,1,1,1970
480000,13.5,3,1,2,1960
621000,13.5,3,1,1,1950
650000,13.5,3,1,3,1970
690000,13.5,3,1,0,1967
547500,13.5,3,1,2,1950
280000,13.5,1,1,2,2009
555000,13.5,3,1,1,1975
600000,13.5,3,2,2,1999
622500,13.5,3,1,1,1970
350000,13.5,2,1,1,1990
657000,13.5,4,2,4,1975
682000,13.5,3,1,1,1960
520000,13.5,3,1,2,1960
470000,13.5,3,1,1,1971
586000,13.5,3,1,1,1960
305000,13.5,3,1,2,1970
705000,13.5,4,2,4,1975
645000,13.5,4,2,3,1970
500000,13.5,3,1,2,1970
510000,13.5,3,2,1,2012
750500,13.5,3,2,6,1995
451000,13.5,3,1,6,1978
2440000,11.2,4,3,2,1930
1110000,11.2,4,2,2,1970
2128000,11.2,4,3,2,2000
2200000,11.2,5,3,2,1920
1330500,11.2,3,2,2,2004
930000,11.2,3,2,2,1992
640000,11.2,2,1,1,1970
1700000,11.2,3,1,1,1930
2500000,11.2,4,2,2,1920
2200000,11.2,4,2,2,1920
770000,11.2,2,1,1,1960
2860000,11.2,4,2,2,2014
1530000,11.2,4,2,2,1890
1930000,11.2,4,2,2,1950
1812500,11.2,4,2,2,1920
760000,11.2,2,1,1,1968
1300000,11.2,4,2,2,1950
1960000,11.2,3,2,2,1930
2630000,11.2,5,3,2,1925
880000,11.2,3,1,2,1970
1650000,11.2,5,5,2,1930
1755000,11.2,3,2,2,1970
1700000,11.2,4,1,1,1900
1975000,11.2,5,2,2,2001
610000,11.2,2,1,1,1970
2003000,11.2,4,2,1,1880
1350000,11.2,3,2,2,1948
1850000,11.2,5,2,2,1970
2050000,11.2,3,2,2,1910
2100000,11.2,5,2,2,1915
1150000,11.2,3,2,1,2005
823000,11.2,2,1,2,1970
770500,11.2,1,2,1,1997
1250000,11.2,3,2,2,1930
600000,11.2,2,1,1,1975
562500,11.2,2,1,0,1950
2125000,11.2,4,2,2,1927
656000,11.2,1,1,1,1970
1650000,11.2,2,1,0,1890
1518000,11.2,5,2,1,1950
1560000,11.2,0,2,1,2013
1185000,11.2,3,2,2,2000
865000,11.2,3,1,1,1970
2160000,11.2,4,3,4,1969
899000,11.2,2,1,1,1980
2000000,11.2,6,3,4,1997
2300000,11.2,3,2,1,1920
600000,11.2,2,1,2,1985
2180000,11.2,3,1,2,1910
2760000,11.2,4,2,4,1920
1251000,11.2,4,2,1,1930
1650000,11.2,4,3,2,1928
1835000,11.2,4,2,2,1930
778500,11.2,2,1,1,1960
1201000,13.8,4,2,2,1978
1165000,13.8,4,2,4,1972
742500,13.8,3,1,2,1980
1101000,13.8,3,2,2,1965
1200000,13.8,3,1,2,1960
990000,13.8,4,2,2,1973
1500000,13.8,4,2,2,2013
1290000,13.8,3,1,2,1960
790000,13.8,4,2,5,1970
950000,13.8,5,3,2,1973
1421000,13.8,4,2,2,1980
1051000,13.8,3,2,1,1970
1710000,13.8,5,2,2,1980
1280000,13.8,4,2,2,1970
750000,13.8,5,3,4,2006
1000000,13.8,4,3,2,1970
678000,13.8,2,1,1,1980
1010000,13.8,3,2,2,1968
1210000,13.8,3,1,1,1960
945000,13.8,4,2,2,1985
725000,13.8,3,1,1,1975
1211000,13.8,3,2,2,1970
1100000,13.8,4,2,4,1970
920000,13.8,4,2,2,1980
1053000,13.8,3,1,1,1960
1002000,13.8,3,1,2,1960
755000,13.8,3,1,2,1980
1209000,13.8,4,2,2,1965
2080000,13.8,5,4,2,2016
1050000,13.8,3,1,2,1960
1118000,13.8,4,2,2,1970
903000,13.8,4,1,2,1960
1220000,13.8,3,1,2,1960
1650000,13.8,4,2,2,2005
1182500,13.8,4,2,2,1975
1020000,13.8,4,2,2,1965
650000,13.8,3,1,2,1975
870000,13.8,4,1,2,1960
1509000,13.8,3,2,2,1960
470000,6.5,2,1,1,1970
517500,6.5,1,1,0,1910
370000,6.5,1,1,1,1999
805000,6.5,2,1,2,2009
1428888,6.5,4,2,1,1930
940000,6.5,2,1,1,1950
270000,6.5,1,1,1,1970
260000,6.5,1,1,1,1970
365000,6.5,1,1,1,1970
525500,6.5,2,1,1,1975
944000,6.5,2,1,1,1900
887000,6.5,3,2,2,1935
701000,6.5,3,3,2,1958
1110000,6.5,2,1,0,1925
332000,6.5,1,1,1,1975
1265000,6.5,3,2,2,1920
1085000,6.5,2,1,2,1930
898000,6.5,3,2,2,2010
1235000,6.5,3,3,1,1920
910500,6.5,3,2,2,2010
995000,6.5,2,1,1,1920
760000,6.5,2,1,0,1900
505000,6.5,2,1,0,1980
1400000,6.5,2,2,1,1920
1110000,6.5,3,1,1,1950
1200000,6.5,3,2,1,1905
450000,6.5,2,1,1,1970
350000,6.5,2,1,1,1960
571750,6.5,2,1,1,2012
874000,6.5,2,1,2,1985
1427000,6.5,3,1,1,1920
383000,6.5,1,1,1,1965
315000,6.5,1,1,1,1970
1290000,6.5,3,1,2,1920
450000,6.5,2,1,1,1960
438000,6.5,2,1,1,1970
1250000,6.5,3,2,3,2013
1070000,6.5,3,2,2,2007
371000,6.5,2,1,1,1960
1570000,6.5,4,2,1,1920
486000,6.5,2,1,1,1960
1100000,6.5,3,2,2,2011
1211000,6.5,2,1,0,1915
1280000,6.5,3,1,1,1910
1478000,6.5,4,2,0,1900
1913000,6.5,3,2,2,1930
1272000,6.5,3,1,0,1920
928500,6.5,4,2,2,1960
432500,6.5,2,1,1,1965
330000,6.5,1,1,1,1970
1370000,6.5,3,2,3,1930
303500,6.5,1,1,1,1970
1160000,6.5,3,2,2,2001
1380000,6.5,3,2,1,1920
1435000,4.6,3,1,0,1943
5500000,4.6,4,3,2,2000
876000,4.6,2,1,1,1935
620000,4.6,2,1,1,2008
5500000,4.6,4,4,5,1923
1689000,4.6,3,1,0,1920
1100000,4.6,3,2,1,1935
430000,4.6,2,1,1,1970
701500,4.6,2,1,1,1951
925000,4.6,2,2,2,1970
450000,4.6,2,1,1,1970
349000,4.6,1,1,1,1958
462800,4.6,1,1,1,1970
2400000,4.6,3,3,2,1998
2650000,4.6,3,3,2,2000
2820000,4.6,3,2,2,1967
810000,4.6,2,2,2,1980
2840000,4.6,3,2,4,2000
2700000,4.6,3,2,2,2010
515501,4.6,1,1,1,1970
6250000,4.6,3,3,2,2000
4500000,4.6,4,3,2,1980
541000,4.6,1,1,1,1970
1550000,4.6,3,2,2,2000
2205000,4.6,4,2,2,2014
490000,4.6,2,1,1,1970
950000,4.6,3,1,1,1960
575000,4.6,2,1,1,2008
366000,4.6,1,1,1,1967
2620000,4.6,4,2,2,1925
1900000,4.6,3,2,1,1900
4000000,4.6,4,2,2,1963
4200000,4.6,4,4,2,2005
690000,4.6,2,1,1,1960
511000,4.6,2,1,2,1970
910000,4.6,3,2,2,1980
2250000,4.6,3,3,2,1930
525000,4.6,2,1,1,1950
3270000,4.6,3,2,1,1935
920000,4.6,2,1,1,1930
960000,13.8,4,2,2,1990
556000,13.8,2,1,1,1995
1010000,13.8,4,3,2,1960
880000,13.8,3,2,4,1970
770000,13.8,3,2,2,1970
730000,13.8,4,1,1,1960
1005000,13.8,4,2,1,1950
555000,13.8,2,1,2,1980
546000,13.8,2,1,1,1975
765000,13.8,3,1,2,1975
920000,13.8,3,2,2,1975
1025000,13.8,5,3,2,1978
895000,13.8,4,2,2,1980
820000,13.8,3,2,2,1960
870000,13.8,3,1,2,1960
1050000,13.8,4,2,2,1977
660000,14.9,3,1,0,1970
581000,14.9,3,2,2,1970
600000,14.9,3,1,1,1970
690000,14.9,3,2,1,2015
582000,14.9,3,1,0,1950
740000,14.9,3,1,1,1960
671000,14.9,3,2,2,2002
741000,14.9,3,1,1,1960
537000,14.9,3,1,2,1960
1040000,14.9,3,2,1,1950
1171000,14.9,3,3,2,2010
662000,14.9,2,1,2,1960
800000,14.9,4,2,2,2000
922000,14.9,3,1,2,1960
860500,14.9,3,2,0,1960
702000,14.9,3,1,1,1970
627500,14.9,3,1,1,2000
549000,14.9,3,1,1,1980
701000,14.9,4,1,2,1970
645000,14.9,3,1,1,1966
1010000,1.9,3,3,2,1940
1260000,1.9,2,3,2,2000
460000,1.9,1,1,1,2000
2370000,1.9,3,3,2,1880
800000,1.9,2,2,2,2006
550000,1.9,1,1,1,1930
660000,1.9,3,2,1,1998
1055000,1.9,2,1,1,2009
995000,1.9,3,1,1,1940
1130000,1.9,3,2,2,2002
443000,1.9,1,1,1,1900
1120000,1.9,3,3,1,2008
482000,1.9,1,1,1,1930
620000,1.9,2,1,1,2002
601000,1.9,2,1,1,1996
1400000,8,4,2,1,1950
1535000,8,3,1,1,1910
890000,8,3,1,3,1980
1800000,8,3,2,2,2006
2910000,8,4,3,0,1890
2910000,8,3,3,2,1990
1200000,8,3,2,2,1990
3130000,8,4,2,2,1920
1460000,8,3,1,2,1970
310000,8,1,1,1,1968
1200000,8,3,2,2,1997
1560000,8,3,2,2,2005
1575000,8,3,2,3,1996
830000,8,2,1,1,1980
1470000,8,3,2,1,1970
2230000,8,3,2,2,1900
1460000,8,3,2,2,2010
940000,8,2,1,0,1986
1330000,8,4,3,2,2003
1010000,8,3,2,2,1995
513500,8,2,1,1,1980
1805000,8,3,2,2,1930
1126000,8,4,1,1,1900
935000,8,3,2,1,2002
375000,8,2,1,1,1970
1360000,8,3,1,1,1930
2050000,8,4,2,2,2011
1310000,8,3,2,1,1900
491500,8,2,1,1,1970
547500,8,2,1,1,1980
1210000,8,3,1,0,1910
412000,8,2,1,1,1980
1630000,8,4,2,2,2010
960000,8,3,2,1,1977
1482500,8,3,2,1,1910
1300000,8,4,2,2,1980
2255000,8,4,1,3,1880
1710000,8,3,2,1,2016
2440000,8,4,3,3,2005
400000,8.9,2,1,1,1970
460000,8.9,2,1,1,1979
380000,8.9,2,1,1,1960
367500,8.9,2,1,1,1970
1225000,8.9,3,1,1,1920
580000,5.1,2,2,1,2012
2302000,5.1,3,1,4,1895
1045000,5.1,2,1,2,1993
611000,5.1,2,1,1,1940
800000,5.1,2,1,1,1930
275000,5.1,1,1,1,1970
1540000,5.1,3,2,1,2000
1370000,5.1,3,1,2,1900
372000,5.1,1,1,1,1970
452000,5.1,1,1,1,1974
300000,5.1,1,1,1,2010
501000,5.1,1,1,1,2005
380000,5.1,2,1,1,1970
1177000,5.1,2,2,2,2000
600000,5.1,2,1,1,1970
1500000,5.1,2,1,2,1928
830000,5.1,3,2,2,2000
1200000,5.1,2,2,1,2007
623000,5.1,2,1,1,1963
600000,5.1,2,1,1,1970
2368000,5.1,3,2,1,1970
650000,5.1,2,1,1,2014
580000,5.1,2,1,1,1970
555000,5.1,2,1,1,1990
474000,5.1,2,1,1,1985
1350000,5.1,2,1,1,1900
1910000,5.1,3,3,1,1890
915000,15,4,3,1,1990
810000,15,3,2,2,1975
753000,15,3,2,1,1975
602500,15,3,2,2,1970
742000,15,3,1,1,1978
953000,15,4,2,2,1997
840000,15,4,2,2,1970
650000,15,3,1,1,1970
731000,15,3,2,2,1991
710000,15,3,1,1,1960
720000,15,3,2,2,1978
936000,15,3,2,2,1994
721000,15,3,1,1,1978
1000000,7,3,2,1,1940
890000,7,3,1,2,1950
1165000,7,3,1,0,1910
1550000,7,4,2,2,2010
770000,7,3,1,2,1960
871000,7,3,2,2,1965
780000,7,3,2,2,2004
650000,7,2,1,1,1980
770000,7,2,1,1,1890
890000,7,2,1,0,1920
1235000,7,4,2,2,2011
1000000,7,2,1,1,1910
1320000,7,3,2,2,1920
1100000,7,3,2,0,1910
782000,7,2,1,1,2013
910000,7,3,3,2,2013
856000,7,2,1,1,1880
670000,7,3,1,1,1960
706000,7,2,1,0,1900
1050000,7,2,2,1,1960
1320000,7,4,2,1,1915
1414000,7,3,2,2,1900
1815000,7,5,2,2,1890
630000,7,2,1,1,2003
1870000,7,4,1,3,1968
330000,7,2,1,1,1970
1930000,7,3,1,4,1920
510000,7,1,1,2,2004
381000,7,2,1,1,1960
1040000,7,2,2,0,2016
1419000,7,3,1,2,1920
1050000,7,3,1,2,1940
470000,7,1,1,2,2004
501344,7,2,1,1,1950
796000,7,3,1,1,1960
1217500,7,3,3,1,2016
1055000,7,3,1,3,1940
620000,7,3,3,1,2014
660000,7,4,1,2,1910
345000,7,1,1,1,1970
950000,7,3,1,2,1880
1200000,7,4,2,2,1900
1005000,7,3,1,1,1960
1340000,7,4,2,0,1900
865000,7,3,1,1,1930
781500,7,2,1,2,1950
1401000,7,4,1,1,1910
630000,7,2,2,2,2000
1137500,7,2,3,4,1950
1158000,7,4,1,3,1910
955000,7,3,2,2,2006
1081000,7,3,1,1,1940
725000,7,3,1,5,1940
767000,7,2,1,0,1920
1450000,7,3,2,2,2016
1430000,7,3,3,2,1940
1275000,7,3,1,2,1910
1606000,7,4,2,3,1890
970000,7,3,1,2,1960
780000,7,2,1,1,1950
670000,7,3,1,1,1950
908000,7,3,2,0,1900
1380000,7,3,2,2,1910
966000,7,3,2,2,1970
480500,7,2,1,1,1970
1520000,7,4,2,0,1910
1287000,7,5,2,2,1930
800000,7,3,2,1,2007
1460000,7,3,1,2,1900
840000,7,4,1,1,1970
900500,7,2,1,1,1970
940000,7,3,2,2,2007
380000,9.1,1,1,1,1990
1646000,9.1,4,3,2,1950
470000,9.1,2,1,1,2000
760000,9.1,3,1,1,1940
1346000,9.1,2,2,2,1995
935000,9.1,3,2,2,2005
3900000,9.1,4,4,4,2010
1160000,9.1,3,2,1,2007
1150000,9.1,4,2,2,2010
1720000,9.1,3,2,1,1965
1705000,9.1,2,1,2,1980
1190000,9.1,3,1,1,1950
380000,9.1,2,1,1,1970
1740000,9.1,3,3,2,1925
1200000,9.1,4,2,2,2010
726000,9.1,3,1,1,1996
1300000,9.1,3,3,1,2016
670000,9.1,2,1,2,1990
1350000,9.1,3,2,2,1960
773000,9.5,3,1,2,1955
770000,9.5,3,1,4,1960
645000,9.5,3,1,2,1950
720000,9.5,3,2,1,2012
625000,9.5,3,1,2,1950
1310000,4.5,3,1,2,1950
856000,4.5,4,2,2,1997
580000,4.5,2,1,1,1975
940000,4.5,3,1,2,1995
1495000,4.5,3,1,1,1920
1550000,4.5,4,2,2,1940
1815000,4.5,4,1,1,1890
1625000,4.5,4,2,2,1890
899000,4.5,3,2,1,2007
435000,4.5,2,1,1,2012
1080000,4.5,2,1,0,1890
656000,4.5,2,1,1,1960
570000,4.5,2,1,2,2012
1170000,4.5,3,2,0,1998
1574000,4.5,3,3,2,2007
665000,4.5,2,1,1,1940
590000,4.5,2,2,1,2014
390000,4.5,2,1,1,1970
1679000,4.5,3,2,0,1920
1050000,4.5,3,3,2,1998
825000,4.5,3,1,1,1920
998000,4.5,3,1,2,2000
1010000,4.5,3,2,1,2014
910000,4.5,2,1,1,1900
1050000,4.5,3,1,1,1900
1600000,4.5,3,1,2,1920
1325000,4.5,3,2,2,1940
1335000,4.5,3,1,2,1930
805000,4.5,2,1,1,2003
892000,4.5,3,2,1,1995
1231010,3.5,2,1,2,1910
881000,3.5,2,1,1,1900
1202500,3.5,2,1,1,1900
1435000,3.5,3,1,0,1890
860000,1.8,2,2,1,1994
1590000,1.8,2,2,2,1900
610250,1.8,2,1,1,1994
720000,1.8,2,1,1,1890
840000,1.8,2,1,0,1900
705000,1.8,2,1,1,2000
1630100,1.8,4,2,0,1890
480000,1.8,2,1,1,2012
500000,1.8,2,2,1,2010
1010000,1.8,2,1,0,1880
1170000,1.8,2,1,1,1890
600000,1.8,2,2,1,2013
1616000,1.8,4,1,0,1890
589000,1.8,2,1,1,1999
1117000,1.8,2,1,0,1890
1935000,1.5,2,2,2,2010
700000,1.5,2,2,1,1970
750000,1.5,2,1,0,1930
1422000,9.8,4,2,2,2013
1345000,9.8,4,2,2,1950
800000,9.8,3,3,2,2013
787500,9.8,3,1,1,1940
652500,9.8,4,2,1,1995
1300000,9.8,5,2,2,1950
730000,9.8,3,2,2,2015
520000,9.8,3,1,2,1998
1300000,9.8,5,2,2,1970
970000,9.8,3,2,2,2011
1110000,9.8,3,2,2,1968
1115000,9.8,3,1,1,1950
333000,12.4,2,1,1,1970
455000,12.4,3,2,1,2010
378000,12.4,2,1,1,1990
585000,12.4,0,1,1,1960
615000,12.4,3,1,2,1950
650000,12.4,3,1,1,1961
526000,12.4,3,1,1,1960
540000,12.4,3,1,1,1960
540000,12.4,4,2,3,1990
625000,12.4,3,1,2,1960
681000,12.4,3,2,4,1970
640000,12.4,3,1,2,1950
660000,12.4,3,1,2,1970
783000,12.4,3,2,1,1940
635000,12.4,4,2,2,1950
619000,12.4,2,1,2,1970
460000,12.4,3,1,1,1970
288000,12.4,1,1,1,1960
615000,12.4,4,2,3,1977
751000,12.4,9,6,2,1960
609000,12.4,3,1,4,1965
752500,12.4,4,1,2,1950
650000,12.4,3,1,3,1950
750000,12.4,4,2,1,1970
527000,12.4,3,1,1,1960
515000,12.4,3,1,1,1960
617000,12.4,3,1,1,1960
540000,12.4,4,2,3,1960
631000,12.4,3,2,2,2012
640000,12.4,3,1,4,1965
700500,12.4,4,2,2,1997
575000,12.4,2,1,2,1960
